,State_Name,District_Name,Season,Crop
171141,Rajasthan,JAISALMER,Kharif     ,Sesamum
171142,Rajasthan,JAISALMER,Rabi       ,Barley
171143,Rajasthan,JAISALMER,Rabi       ,Gram
171144,Rajasthan,JAISALMER,Rabi       ,Linseed
171145,Rajasthan,JAISALMER,Rabi       ,Rapeseed &Mustard
171146,Rajasthan,JAISALMER,Rabi       ,Wheat
171147,Rajasthan,JAISALMER,Whole Year ,Coriander
171148,Rajasthan,JAISALMER,Whole Year ,Dry chillies
171149,Rajasthan,JAISALMER,Whole Year ,Guar seed
171150,Rajasthan,JAISALMER,Whole Year ,Onion
171151,Rajasthan,JAISALMER,Kharif     ,Arhar/Tur
171152,Rajasthan,JAISALMER,Kharif     ,Bajra
171153,Rajasthan,JAISALMER,Kharif     ,Castor seed
171154,Rajasthan,JAISALMER,Kharif     ,Cotton(lint)
171155,Rajasthan,JAISALMER,Kharif     ,Groundnut
171156,Rajasthan,JAISALMER,Kharif     ,Jowar
171157,Rajasthan,JAISALMER,Kharif     ,Maize
171158,Rajasthan,JAISALMER,Kharif     ,Moong(Green Gram)
171159,Rajasthan,JAISALMER,Kharif     ,Moth
171160,Rajasthan,JAISALMER,Kharif     ,Other Kharif pulses
171161,Rajasthan,JAISALMER,Kharif     ,Sesamum
171162,Rajasthan,JAISALMER,Kharif     ,Urad
171163,Rajasthan,JAISALMER,Rabi       ,Barley
171164,Rajasthan,JAISALMER,Rabi       ,Gram
171165,Rajasthan,JAISALMER,Rabi       ,Other  Rabi pulses
171166,Rajasthan,JAISALMER,Rabi       ,Rapeseed &Mustard
171167,Rajasthan,JAISALMER,Rabi       ,Wheat
171168,Rajasthan,JAISALMER,Whole Year ,Coriander
171169,Rajasthan,JAISALMER,Whole Year ,Dry chillies
171170,Rajasthan,JAISALMER,Whole Year ,Guar seed
171171,Rajasthan,JAISALMER,Whole Year ,Onion
171172,Rajasthan,JAISALMER,Whole Year ,Potato
171173,Rajasthan,JAISALMER,Kharif     ,Bajra
171174,Rajasthan,JAISALMER,Kharif     ,Castor seed
171175,Rajasthan,JAISALMER,Kharif     ,Cotton(lint)
171176,Rajasthan,JAISALMER,Kharif     ,Groundnut
171177,Rajasthan,JAISALMER,Kharif     ,Jowar
171178,Rajasthan,JAISALMER,Kharif     ,Moong(Green Gram)
171179,Rajasthan,JAISALMER,Kharif     ,Moth
171180,Rajasthan,JAISALMER,Kharif     ,Other Kharif pulses
171181,Rajasthan,JAISALMER,Kharif     ,Sesamum
171182,Rajasthan,JAISALMER,Kharif     ,Urad
171183,Rajasthan,JAISALMER,Rabi       ,Barley
171184,Rajasthan,JAISALMER,Rabi       ,Gram
171185,Rajasthan,JAISALMER,Rabi       ,Masoor
171186,Rajasthan,JAISALMER,Rabi       ,Rapeseed &Mustard
171187,Rajasthan,JAISALMER,Rabi       ,Wheat
171188,Rajasthan,JAISALMER,Whole Year ,Coriander
171189,Rajasthan,JAISALMER,Whole Year ,Dry chillies
171190,Rajasthan,JAISALMER,Whole Year ,Guar seed
171191,Rajasthan,JAISALMER,Whole Year ,Onion
171192,Rajasthan,JAISALMER,Whole Year ,Other Fresh Fruits
171193,Rajasthan,JAISALMER,Whole Year ,Other Vegetables
171194,Rajasthan,JAISALMER,Kharif     ,Arhar/Tur
171195,Rajasthan,JAISALMER,Kharif     ,Bajra
171196,Rajasthan,JAISALMER,Kharif     ,Castor seed
171197,Rajasthan,JAISALMER,Kharif     ,Cotton(lint)
171198,Rajasthan,JAISALMER,Kharif     ,Groundnut
171199,Rajasthan,JAISALMER,Kharif     ,Jowar
171200,Rajasthan,JAISALMER,Kharif     ,Moong(Green Gram)
171201,Rajasthan,JAISALMER,Kharif     ,Moth
171202,Rajasthan,JAISALMER,Kharif     ,Other Kharif pulses
171203,Rajasthan,JAISALMER,Kharif     ,Sesamum
171204,Rajasthan,JAISALMER,Kharif     ,Urad
171205,Rajasthan,JAISALMER,Rabi       ,Barley
171206,Rajasthan,JAISALMER,Rabi       ,Gram
171207,Rajasthan,JAISALMER,Rabi       ,Linseed
171208,Rajasthan,JAISALMER,Rabi       ,Rapeseed &Mustard
171209,Rajasthan,JAISALMER,Rabi       ,Wheat
171210,Rajasthan,JAISALMER,Whole Year ,Coriander
171211,Rajasthan,JAISALMER,Whole Year ,Dry chillies
171212,Rajasthan,JAISALMER,Whole Year ,Garlic
171213,Rajasthan,JAISALMER,Whole Year ,Guar seed
171214,Rajasthan,JAISALMER,Whole Year ,Onion
171215,Rajasthan,JAISALMER,Whole Year ,Other Fresh Fruits
171216,Rajasthan,JAISALMER,Whole Year ,other oilseeds
171217,Rajasthan,JAISALMER,Whole Year ,Other Vegetables
171218,Rajasthan,JAISALMER,Whole Year ,Potato
171219,Rajasthan,JAISALMER,Kharif     ,Arhar/Tur
171220,Rajasthan,JAISALMER,Kharif     ,Bajra
171221,Rajasthan,JAISALMER,Kharif     ,Castor seed
171222,Rajasthan,JAISALMER,Kharif     ,Cotton(lint)
171223,Rajasthan,JAISALMER,Kharif     ,Groundnut
171224,Rajasthan,JAISALMER,Kharif     ,Jowar
171225,Rajasthan,JAISALMER,Kharif     ,Moong(Green Gram)
171226,Rajasthan,JAISALMER,Kharif     ,Moth
171227,Rajasthan,JAISALMER,Kharif     ,Sesamum
171228,Rajasthan,JAISALMER,Kharif     ,Sunflower
171229,Rajasthan,JAISALMER,Rabi       ,Barley
171230,Rajasthan,JAISALMER,Rabi       ,Gram
171231,Rajasthan,JAISALMER,Rabi       ,Linseed
171232,Rajasthan,JAISALMER,Rabi       ,Rapeseed &Mustard
171233,Rajasthan,JAISALMER,Rabi       ,Wheat
171234,Rajasthan,JAISALMER,Whole Year ,Coriander
171235,Rajasthan,JAISALMER,Whole Year ,Dry chillies
171236,Rajasthan,JAISALMER,Whole Year ,Garlic
171237,Rajasthan,JAISALMER,Whole Year ,Guar seed
171238,Rajasthan,JAISALMER,Whole Year ,Onion
171239,Rajasthan,JAISALMER,Whole Year ,Potato
171240,Rajasthan,JAISALMER,Whole Year ,Sugarcane
171241,Rajasthan,JAISALMER,Kharif     ,Bajra
171242,Rajasthan,JAISALMER,Kharif     ,Castor seed
171243,Rajasthan,JAISALMER,Kharif     ,Cotton(lint)
171244,Rajasthan,JAISALMER,Kharif     ,Groundnut
171245,Rajasthan,JAISALMER,Kharif     ,Jowar
171246,Rajasthan,JAISALMER,Kharif     ,Moong(Green Gram)
171247,Rajasthan,JAISALMER,Kharif     ,Moth
171248,Rajasthan,JAISALMER,Kharif     ,Sesamum
171249,Rajasthan,JAISALMER,Rabi       ,Barley
171250,Rajasthan,JAISALMER,Rabi       ,Gram
171251,Rajasthan,JAISALMER,Rabi       ,Linseed
171252,Rajasthan,JAISALMER,Rabi       ,Masoor
171253,Rajasthan,JAISALMER,Rabi       ,Rapeseed &Mustard
171254,Rajasthan,JAISALMER,Rabi       ,Wheat
171255,Rajasthan,JAISALMER,Whole Year ,Coriander
171256,Rajasthan,JAISALMER,Whole Year ,Dry chillies
171257,Rajasthan,JAISALMER,Whole Year ,Garlic
171258,Rajasthan,JAISALMER,Whole Year ,Guar seed
171259,Rajasthan,JAISALMER,Whole Year ,Onion
171260,Rajasthan,JAISALMER,Kharif     ,Bajra
171261,Rajasthan,JAISALMER,Kharif     ,Castor seed
171262,Rajasthan,JAISALMER,Kharif     ,Cotton(lint)
171263,Rajasthan,JAISALMER,Kharif     ,Groundnut
171264,Rajasthan,JAISALMER,Kharif     ,Jowar
171265,Rajasthan,JAISALMER,Kharif     ,Moong(Green Gram)
171266,Rajasthan,JAISALMER,Kharif     ,Moth
171267,Rajasthan,JAISALMER,Kharif     ,Sesamum
171268,Rajasthan,JAISALMER,Rabi       ,Barley
171269,Rajasthan,JAISALMER,Rabi       ,Gram
171270,Rajasthan,JAISALMER,Rabi       ,Linseed
171271,Rajasthan,JAISALMER,Rabi       ,Masoor
171272,Rajasthan,JAISALMER,Rabi       ,Rapeseed &Mustard
171273,Rajasthan,JAISALMER,Rabi       ,Wheat
171274,Rajasthan,JAISALMER,Whole Year ,Coriander
171275,Rajasthan,JAISALMER,Whole Year ,Dry chillies
171276,Rajasthan,JAISALMER,Whole Year ,Guar seed
171277,Rajasthan,JAISALMER,Whole Year ,Onion
171278,Rajasthan,JAISALMER,Whole Year ,Sugarcane
171279,Rajasthan,JAISALMER,Kharif     ,Bajra
171280,Rajasthan,JAISALMER,Kharif     ,Castor seed
171281,Rajasthan,JAISALMER,Kharif     ,Cotton(lint)
171282,Rajasthan,JAISALMER,Kharif     ,Groundnut
171283,Rajasthan,JAISALMER,Kharif     ,Jowar
171284,Rajasthan,JAISALMER,Kharif     ,Moong(Green Gram)
171285,Rajasthan,JAISALMER,Kharif     ,Moth
171286,Rajasthan,JAISALMER,Kharif     ,Sesamum
171287,Rajasthan,JAISALMER,Rabi       ,Barley
171288,Rajasthan,JAISALMER,Rabi       ,Gram
171289,Rajasthan,JAISALMER,Rabi       ,other oilseeds
171290,Rajasthan,JAISALMER,Rabi       ,Peas & beans (Pulses)
171291,Rajasthan,JAISALMER,Rabi       ,Rapeseed &Mustard
171292,Rajasthan,JAISALMER,Rabi       ,Wheat
171293,Rajasthan,JAISALMER,Whole Year ,Coriander
171294,Rajasthan,JAISALMER,Whole Year ,Dry chillies
171295,Rajasthan,JAISALMER,Whole Year ,Guar seed
171296,Rajasthan,JAISALMER,Whole Year ,Onion
171297,Rajasthan,JAISALMER,Whole Year ,Potato
171298,Rajasthan,JAISALMER,Kharif     ,Bajra
171299,Rajasthan,JAISALMER,Kharif     ,Castor seed
171300,Rajasthan,JAISALMER,Kharif     ,Cotton(lint)
171301,Rajasthan,JAISALMER,Kharif     ,Groundnut
171302,Rajasthan,JAISALMER,Kharif     ,Jowar
171303,Rajasthan,JAISALMER,Kharif     ,Moong(Green Gram)
171304,Rajasthan,JAISALMER,Kharif     ,Moth
171305,Rajasthan,JAISALMER,Kharif     ,Sesamum
171306,Rajasthan,JAISALMER,Rabi       ,Barley
171307,Rajasthan,JAISALMER,Rabi       ,Gram
171308,Rajasthan,JAISALMER,Rabi       ,other oilseeds
171309,Rajasthan,JAISALMER,Rabi       ,Rapeseed &Mustard
171310,Rajasthan,JAISALMER,Rabi       ,Wheat
171311,Rajasthan,JAISALMER,Whole Year ,Coriander
171312,Rajasthan,JAISALMER,Whole Year ,Dry chillies
171313,Rajasthan,JAISALMER,Whole Year ,Guar seed
171314,Rajasthan,JAISALMER,Whole Year ,Onion
171315,Rajasthan,JAISALMER,Whole Year ,Tobacco
171316,Rajasthan,JAISALMER,Kharif     ,Arhar/Tur
171317,Rajasthan,JAISALMER,Kharif     ,Bajra
171318,Rajasthan,JAISALMER,Kharif     ,Castor seed
171319,Rajasthan,JAISALMER,Kharif     ,Cotton(lint)
171320,Rajasthan,JAISALMER,Kharif     ,Groundnut
171321,Rajasthan,JAISALMER,Kharif     ,Jowar
171322,Rajasthan,JAISALMER,Kharif     ,Moong(Green Gram)
171323,Rajasthan,JAISALMER,Kharif     ,Moth
171324,Rajasthan,JAISALMER,Kharif     ,Other Kharif pulses
171325,Rajasthan,JAISALMER,Kharif     ,Sesamum
171326,Rajasthan,JAISALMER,Rabi       ,Barley
171327,Rajasthan,JAISALMER,Rabi       ,Gram
171328,Rajasthan,JAISALMER,Rabi       ,Other  Rabi pulses
171329,Rajasthan,JAISALMER,Rabi       ,other oilseeds
171330,Rajasthan,JAISALMER,Rabi       ,Rapeseed &Mustard
171331,Rajasthan,JAISALMER,Rabi       ,Wheat
171332,Rajasthan,JAISALMER,Whole Year ,Coriander
171333,Rajasthan,JAISALMER,Whole Year ,Dry chillies
171334,Rajasthan,JAISALMER,Whole Year ,Guar seed
171335,Rajasthan,JAISALMER,Whole Year ,Potato
171336,Rajasthan,JAISALMER,Whole Year ,Sugarcane
171337,Rajasthan,JAISALMER,Kharif     ,Bajra
171338,Rajasthan,JAISALMER,Kharif     ,Castor seed
171339,Rajasthan,JAISALMER,Kharif     ,Cotton(lint)
171340,Rajasthan,JAISALMER,Kharif     ,Groundnut
171341,Rajasthan,JAISALMER,Kharif     ,Jowar
171342,Rajasthan,JAISALMER,Kharif     ,Moong(Green Gram)
171343,Rajasthan,JAISALMER,Kharif     ,Moth
171344,Rajasthan,JAISALMER,Kharif     ,Other Kharif pulses
171345,Rajasthan,JAISALMER,Kharif     ,Sesamum
171346,Rajasthan,JAISALMER,Rabi       ,Barley
171347,Rajasthan,JAISALMER,Rabi       ,Gram
171348,Rajasthan,JAISALMER,Rabi       ,other oilseeds
171349,Rajasthan,JAISALMER,Rabi       ,Rapeseed &Mustard
171350,Rajasthan,JAISALMER,Rabi       ,Wheat
171351,Rajasthan,JAISALMER,Whole Year ,Coriander
171352,Rajasthan,JAISALMER,Whole Year ,Dry chillies
171353,Rajasthan,JAISALMER,Whole Year ,Guar seed
171354,Rajasthan,JAISALMER,Whole Year ,Onion
171355,Rajasthan,JAISALMER,Whole Year ,Sugarcane
171356,Rajasthan,JALORE,Kharif     ,Bajra
171357,Rajasthan,JALORE,Kharif     ,Castor seed
171358,Rajasthan,JALORE,Kharif     ,Cotton(lint)
171359,Rajasthan,JALORE,Kharif     ,Groundnut
171360,Rajasthan,JALORE,Kharif     ,Jowar
171361,Rajasthan,JALORE,Kharif     ,Maize
171362,Rajasthan,JALORE,Kharif     ,Onion
171363,Rajasthan,JALORE,Kharif     ,Sesamum
171364,Rajasthan,JALORE,Rabi       ,Barley
171365,Rajasthan,JALORE,Rabi       ,Gram
171366,Rajasthan,JALORE,Rabi       ,Rapeseed &Mustard
171367,Rajasthan,JALORE,Rabi       ,Wheat
171368,Rajasthan,JALORE,Kharif     ,Arhar/Tur
171369,Rajasthan,JALORE,Kharif     ,Bajra
171370,Rajasthan,JALORE,Kharif     ,Castor seed
171371,Rajasthan,JALORE,Kharif     ,Cotton(lint)
171372,Rajasthan,JALORE,Kharif     ,Groundnut
171373,Rajasthan,JALORE,Kharif     ,Jowar
171374,Rajasthan,JALORE,Kharif     ,Maize
171375,Rajasthan,JALORE,Kharif     ,Moong(Green Gram)
171376,Rajasthan,JALORE,Kharif     ,Moth
171377,Rajasthan,JALORE,Kharif     ,Other Kharif pulses
171378,Rajasthan,JALORE,Kharif     ,Sannhamp
171379,Rajasthan,JALORE,Kharif     ,Sesamum
171380,Rajasthan,JALORE,Rabi       ,Barley
171381,Rajasthan,JALORE,Rabi       ,Gram
171382,Rajasthan,JALORE,Rabi       ,Other  Rabi pulses
171383,Rajasthan,JALORE,Rabi       ,Peas & beans (Pulses)
171384,Rajasthan,JALORE,Rabi       ,Rapeseed &Mustard
171385,Rajasthan,JALORE,Rabi       ,Tobacco
171386,Rajasthan,JALORE,Rabi       ,Wheat
171387,Rajasthan,JALORE,Whole Year ,Coriander
171388,Rajasthan,JALORE,Whole Year ,Dry chillies
171389,Rajasthan,JALORE,Whole Year ,Garlic
171390,Rajasthan,JALORE,Whole Year ,Onion
171391,Rajasthan,JALORE,Whole Year ,Potato
171392,Rajasthan,JALORE,Whole Year ,Sweet potato
171393,Rajasthan,JALORE,Kharif     ,Bajra
171394,Rajasthan,JALORE,Kharif     ,Castor seed
171395,Rajasthan,JALORE,Kharif     ,Cotton(lint)
171396,Rajasthan,JALORE,Kharif     ,Groundnut
171397,Rajasthan,JALORE,Kharif     ,Jowar
171398,Rajasthan,JALORE,Kharif     ,Maize
171399,Rajasthan,JALORE,Kharif     ,Moong(Green Gram)
171400,Rajasthan,JALORE,Kharif     ,Moth
171401,Rajasthan,JALORE,Kharif     ,Other Kharif pulses
171402,Rajasthan,JALORE,Kharif     ,Sesamum
171403,Rajasthan,JALORE,Kharif     ,Small millets
171404,Rajasthan,JALORE,Kharif     ,Sunflower
171405,Rajasthan,JALORE,Rabi       ,Barley
171406,Rajasthan,JALORE,Rabi       ,Gram
171407,Rajasthan,JALORE,Rabi       ,Linseed
171408,Rajasthan,JALORE,Rabi       ,Other  Rabi pulses
171409,Rajasthan,JALORE,Rabi       ,Rapeseed &Mustard
171410,Rajasthan,JALORE,Rabi       ,Wheat
171411,Rajasthan,JALORE,Whole Year ,Coriander
171412,Rajasthan,JALORE,Whole Year ,Dry chillies
171413,Rajasthan,JALORE,Whole Year ,Garlic
171414,Rajasthan,JALORE,Whole Year ,Guar seed
171415,Rajasthan,JALORE,Whole Year ,Onion
171416,Rajasthan,JALORE,Whole Year ,Sannhamp
171417,Rajasthan,JALORE,Whole Year ,Sweet potato
171418,Rajasthan,JALORE,Whole Year ,Tobacco
171419,Rajasthan,JALORE,Kharif     ,Bajra
171420,Rajasthan,JALORE,Kharif     ,Castor seed
171421,Rajasthan,JALORE,Kharif     ,Cotton(lint)
171422,Rajasthan,JALORE,Kharif     ,Groundnut
171423,Rajasthan,JALORE,Kharif     ,Jowar
171424,Rajasthan,JALORE,Kharif     ,Maize
171425,Rajasthan,JALORE,Kharif     ,Moong(Green Gram)
171426,Rajasthan,JALORE,Kharif     ,Moth
171427,Rajasthan,JALORE,Kharif     ,Other Kharif pulses
171428,Rajasthan,JALORE,Kharif     ,Sesamum
171429,Rajasthan,JALORE,Kharif     ,Small millets
171430,Rajasthan,JALORE,Rabi       ,Barley
171431,Rajasthan,JALORE,Rabi       ,Gram
171432,Rajasthan,JALORE,Rabi       ,Other  Rabi pulses
171433,Rajasthan,JALORE,Rabi       ,Rapeseed &Mustard
171434,Rajasthan,JALORE,Rabi       ,Wheat
171435,Rajasthan,JALORE,Whole Year ,Coriander
171436,Rajasthan,JALORE,Whole Year ,Dry chillies
171437,Rajasthan,JALORE,Whole Year ,Garlic
171438,Rajasthan,JALORE,Whole Year ,Guar seed
171439,Rajasthan,JALORE,Whole Year ,Onion
171440,Rajasthan,JALORE,Whole Year ,Potato
171441,Rajasthan,JALORE,Whole Year ,Sannhamp
171442,Rajasthan,JALORE,Whole Year ,Sweet potato
171443,Rajasthan,JALORE,Whole Year ,Tobacco
171444,Rajasthan,JALORE,Kharif     ,Arhar/Tur
171445,Rajasthan,JALORE,Kharif     ,Bajra
171446,Rajasthan,JALORE,Kharif     ,Castor seed
171447,Rajasthan,JALORE,Kharif     ,Cotton(lint)
171448,Rajasthan,JALORE,Kharif     ,Groundnut
171449,Rajasthan,JALORE,Kharif     ,Jowar
171450,Rajasthan,JALORE,Kharif     ,Maize
171451,Rajasthan,JALORE,Kharif     ,Moong(Green Gram)
171452,Rajasthan,JALORE,Kharif     ,Moth
171453,Rajasthan,JALORE,Kharif     ,Other Kharif pulses
171454,Rajasthan,JALORE,Kharif     ,Sesamum
171455,Rajasthan,JALORE,Kharif     ,Small millets
171456,Rajasthan,JALORE,Rabi       ,Barley
171457,Rajasthan,JALORE,Rabi       ,Gram
171458,Rajasthan,JALORE,Rabi       ,Linseed
171459,Rajasthan,JALORE,Rabi       ,Other  Rabi pulses
171460,Rajasthan,JALORE,Rabi       ,Rapeseed &Mustard
171461,Rajasthan,JALORE,Rabi       ,Wheat
171462,Rajasthan,JALORE,Whole Year ,Coriander
171463,Rajasthan,JALORE,Whole Year ,Dry chillies
171464,Rajasthan,JALORE,Whole Year ,Garlic
171465,Rajasthan,JALORE,Whole Year ,Guar seed
171466,Rajasthan,JALORE,Whole Year ,Onion
171467,Rajasthan,JALORE,Whole Year ,Potato
171468,Rajasthan,JALORE,Whole Year ,Sannhamp
171469,Rajasthan,JALORE,Whole Year ,Sweet potato
171470,Rajasthan,JALORE,Whole Year ,Tobacco
171471,Rajasthan,JALORE,Kharif     ,Bajra
171472,Rajasthan,JALORE,Kharif     ,Castor seed
171473,Rajasthan,JALORE,Kharif     ,Cotton(lint)
171474,Rajasthan,JALORE,Kharif     ,Groundnut
171475,Rajasthan,JALORE,Kharif     ,Jowar
171476,Rajasthan,JALORE,Kharif     ,Maize
171477,Rajasthan,JALORE,Kharif     ,Moong(Green Gram)
171478,Rajasthan,JALORE,Kharif     ,Moth
171479,Rajasthan,JALORE,Kharif     ,Other Kharif pulses
171480,Rajasthan,JALORE,Kharif     ,Sesamum
171481,Rajasthan,JALORE,Kharif     ,Small millets
171482,Rajasthan,JALORE,Kharif     ,Sunflower
171483,Rajasthan,JALORE,Kharif     ,Urad
171484,Rajasthan,JALORE,Rabi       ,Barley
171485,Rajasthan,JALORE,Rabi       ,Gram
171486,Rajasthan,JALORE,Rabi       ,Linseed
171487,Rajasthan,JALORE,Rabi       ,Rapeseed &Mustard
171488,Rajasthan,JALORE,Rabi       ,Wheat
171489,Rajasthan,JALORE,Whole Year ,Citrus Fruit
171490,Rajasthan,JALORE,Whole Year ,Dry chillies
171491,Rajasthan,JALORE,Whole Year ,Garlic
171492,Rajasthan,JALORE,Whole Year ,Guar seed
171493,Rajasthan,JALORE,Whole Year ,Mango
171494,Rajasthan,JALORE,Whole Year ,Onion
171495,Rajasthan,JALORE,Whole Year ,Orange
171496,Rajasthan,JALORE,Whole Year ,Other Fresh Fruits
171497,Rajasthan,JALORE,Whole Year ,Other Vegetables
171498,Rajasthan,JALORE,Whole Year ,Papaya
171499,Rajasthan,JALORE,Whole Year ,Pome Fruit
171500,Rajasthan,JALORE,Whole Year ,Potato
171501,Rajasthan,JALORE,Whole Year ,Sannhamp
171502,Rajasthan,JALORE,Whole Year ,Sweet potato
171503,Rajasthan,JALORE,Whole Year ,Tobacco
171504,Rajasthan,JALORE,Whole Year ,Water Melon
171505,Rajasthan,JALORE,Kharif     ,Bajra
171506,Rajasthan,JALORE,Kharif     ,Castor seed
171507,Rajasthan,JALORE,Kharif     ,Cotton(lint)
171508,Rajasthan,JALORE,Kharif     ,Groundnut
171509,Rajasthan,JALORE,Kharif     ,Jowar
171510,Rajasthan,JALORE,Kharif     ,Maize
171511,Rajasthan,JALORE,Kharif     ,Moong(Green Gram)
171512,Rajasthan,JALORE,Kharif     ,Moth
171513,Rajasthan,JALORE,Kharif     ,Other Kharif pulses
171514,Rajasthan,JALORE,Kharif     ,Sesamum
171515,Rajasthan,JALORE,Kharif     ,Small millets
171516,Rajasthan,JALORE,Kharif     ,Urad
171517,Rajasthan,JALORE,Rabi       ,Barley
171518,Rajasthan,JALORE,Rabi       ,Gram
171519,Rajasthan,JALORE,Rabi       ,Other  Rabi pulses
171520,Rajasthan,JALORE,Rabi       ,Rapeseed &Mustard
171521,Rajasthan,JALORE,Rabi       ,Wheat
171522,Rajasthan,JALORE,Whole Year ,Citrus Fruit
171523,Rajasthan,JALORE,Whole Year ,Coriander
171524,Rajasthan,JALORE,Whole Year ,Dry chillies
171525,Rajasthan,JALORE,Whole Year ,Guar seed
171526,Rajasthan,JALORE,Whole Year ,Mango
171527,Rajasthan,JALORE,Whole Year ,Onion
171528,Rajasthan,JALORE,Whole Year ,Orange
171529,Rajasthan,JALORE,Whole Year ,Other Fresh Fruits
171530,Rajasthan,JALORE,Whole Year ,other oilseeds
171531,Rajasthan,JALORE,Whole Year ,Other Vegetables
171532,Rajasthan,JALORE,Whole Year ,Papaya
171533,Rajasthan,JALORE,Whole Year ,Pome Fruit
171534,Rajasthan,JALORE,Whole Year ,Potato
171535,Rajasthan,JALORE,Whole Year ,Sweet potato
171536,Rajasthan,JALORE,Whole Year ,Tobacco
171537,Rajasthan,JALORE,Whole Year ,Water Melon
171538,Rajasthan,JALORE,Kharif     ,Bajra
171539,Rajasthan,JALORE,Kharif     ,Castor seed
171540,Rajasthan,JALORE,Kharif     ,Cotton(lint)
